profile,N,eps,arm,pair_seed,t_step,fperi_005,fperi_01,fperi_02,M05,M10,M20,C8,beta,sigr,L_inner,L_mid,L_outer,L_global
hernquist3d,4096,0.05,tan,2003,600,0.16406,0.28857,0.45581,0.01196,0.05396,0.15796,262.4199,0.4153,0.5959,0.1524,0.5512,3.6233,1.4421
hernquist3d,4096,0.05,sham,2003,0,0.20630,0.35327,0.52002,0.03467,0.10889,0.24609,552.5590,0.0030,0.7300,0.1302,0.4721,3.1502,1.2506
hernquist3d,4096,0.05,sham,2003,5,0.20630,0.35327,0.52002,0.02954,0.10547,0.24585,558.0785,0.0326,0.7354,0.1302,0.4721,3.1502,1.2506
hernquist3d,4096,0.05,sham,2003,10,0.20630,0.35327,0.52002,0.02124,0.10278,0.24707,558.1367,0.0597,0.7380,0.1302,0.4721,3.1502,1.2506
hernquist3d,4096,0.05,sham,2003,20,0.20630,0.35327,0.52002,0.01245,0.08301,0.23682,534.7060,0.0593,0.7266,0.1302,0.4721,3.1502,1.2506
hernquist3d,4096,0.05,sham,2003,50,0.20630,0.35327,0.52002,0.01001,0.05249,0.19067,433.3671,0.0625,0.6864,0.1302,0.4721,3.1502,1.2506
hernquist3d,4096,0.05,sham,2003,100,0.20630,0.35327,0.52002,0.01807,0.05542,0.15283,294.9389,0.1809,0.6627,0.1302,0.4721,3.1502,1.2506
hernquist3d,4096,0.05,sham,2003,300,0.20630,0.35327,0.52002,0.01514,0.05664,0.16455,258.7459,0.4237,0.6393,0.1302,0.4721,3.1502,1.2506
hernquist3d,4096,0.05,sham,2003,600,0.20630,0.35327,0.52002,0.01147,0.05615,0.16650,279.5491,0.5601,0.6401,0.1302,0.4721,3.1502,1.2506
hernquist3d,4096,0.05,orig,2001,0,0.18872,0.33984,0.52148,0.01685,0.08813,0.23267,501.4692,-0.0120,0.7227,0.1457,0.4740,3.3478,1.3223
hernquist3d,4096,0.05,orig,2001,5,0.18872,0.33984,0.52148,0.01782,0.08179,0.23169,509.1771,-0.0241,0.7195,0.1457,0.4740,3.3478,1.3223
hernquist3d,4096,0.05,orig,2001,10,0.18872,0.33984,0.52148,0.01611,0.07690,0.23193,506.1116,0.0093,0.7245,0.1457,0.4740,3.3478,1.3223
hernquist3d,4096,0.05,orig,2001,20,0.18872,0.33984,0.52148,0.01074,0.06006,0.22363,501.1870,0.0314,0.7202,0.1457,0.4740,3.3478,1.3223
hernquist3d,4096,0.05,orig,2001,50,0.18872,0.33984,0.52148,0.00610,0.04077,0.17041,417.2789,0.0337,0.6830,0.1457,0.4740,3.3478,1.3223
hernquist3d,4096,0.05,orig,2001,100,0.18872,0.33984,0.52148,0.00684,0.03394,0.13062,271.2297,0.1504,0.6554,0.1457,0.4740,3.3478,1.3223
hernquist3d,4096,0.05,orig,2001,300,0.18872,0.33984,0.52148,0.00684,0.03833,0.14673,242.8692,0.4014,0.6292,0.1457,0.4740,3.3478,1.3223
hernquist3d,4096,0.05,orig,2001,600,0.18872,0.33984,0.52148,0.00488,0.04028,0.14502,267.4897,0.5405,0.6268,0.1457,0.4740,3.3478,1.3223
hernquist3d,4096,0.05,full,2001,0,0.30591,0.47363,0.63281,0.01685,0.08813,0.23267,501.4692,0.6446,0.9607,0.1077,0.3458,2.4667,0.9733
hernquist3d,4096,0.05,full,2001,5,0.30591,0.47363,0.63281,0.02393,0.08569,0.23218,505.7357,0.6221,0.9493,0.1077,0.3458,2.4667,0.9733
hernquist3d,4096,0.05,full,2001,10,0.30591,0.47363,0.63281,0.02490,0.08960,0.23364,509.5795,0.6080,0.9421,0.1077,0.3458,2.4667,0.9733
hernquist3d,4096,0.05,full,2001,20,0.30591,0.47363,0.63281,0.02710,0.09155,0.23560,522.8867,0.5809,0.9253,0.1077,0.3458,2.4667,0.9733
hernquist3d,4096,0.05,full,2001,50,0.30591,0.47363,0.63281,0.01416,0.06079,0.20874,486.3142,0.5359,0.8685,0.1077,0.3458,2.4667,0.9733
hernquist3d,4096,0.05,full,2001,100,0.30591,0.47363,0.63281,0.01855,0.06519,0.16187,325.4091,0.5673,0.8161,0.1077,0.3458,2.4667,0.9733
hernquist3d,4096,0.05,full,2001,300,0.30591,0.47363,0.63281,0.01465,0.05884,0.16138,265.6353,0.6416,0.7174,0.1077,0.3458,2.4667,0.9733
hernquist3d,4096,0.05,full,2001,600,0.30591,0.47363,0.63281,0.01270,0.05420,0.16064,271.6694,0.6996,0.6916,0.1077,0.3458,2.4667,0.9733
hernquist3d,4096,0.05,inner-med,2001,0,0.25073,0.38989,0.53979,0.01685,0.08813,0.23267,501.4692,0.3002,0.8113,0.1077,0.4740,3.3479,1.3097
hernquist3d,4096,0.05,inner-med,2001,5,0.25073,0.38989,0.53979,0.02393,0.08569,0.23193,503.4193,0.2561,0.7972,0.1077,0.4740,3.3479,1.3097
hernquist3d,4096,0.05,inner-med,2001,10,0.25073,0.38989,0.53979,0.02490,0.08960,0.23340,499.3108,0.2280,0.7875,0.1077,0.4740,3.3479,1.3097
hernquist3d,4096,0.05,inner-med,2001,20,0.25073,0.38989,0.53979,0.02710,0.09058,0.23120,492.6323,0.1707,0.7636,0.1077,0.4740,3.3479,1.3097
hernquist3d,4096,0.05,inner-med,2001,50,0.25073,0.38989,0.53979,0.00952,0.04883,0.18140,413.0953,0.1339,0.7073,0.1077,0.4740,3.3479,1.3097
hernquist3d,4096,0.05,inner-med,2001,100,0.25073,0.38989,0.53979,0.01050,0.04932,0.13647,252.6739,0.2061,0.6696,0.1077,0.4740,3.3479,1.3097
hernquist3d,4096,0.05,inner-med,2001,300,0.25073,0.38989,0.53979,0.01245,0.05249,0.15088,235.7364,0.4353,0.6377,0.1077,0.4740,3.3479,1.3097
hernquist3d,4096,0.05,inner-med,2001,600,0.25073,0.38989,0.53979,0.00757,0.04053,0.15186,251.9366,0.5846,0.6433,0.1077,0.4740,3.3479,1.3097
hernquist3d,4096,0.05,mid,2001,0,0.23730,0.40771,0.59253,0.01685,0.08813,0.23267,501.4692,0.2887,0.8074,0.1457,0.3458,3.3479,1.2795
hernquist3d,4096,0.05,mid,2001,5,0.23730,0.40771,0.59253,0.01782,0.08179,0.23169,510.8334,0.2821,0.8053,0.1457,0.3458,3.3479,1.2795
hernquist3d,4096,0.05,mid,2001,10,0.23730,0.40771,0.59253,0.01611,0.07690,0.23193,516.2170,0.3058,0.8111,0.1457,0.3458,3.3479,1.2795
hernquist3d,4096,0.05,mid,2001,20,0.23730,0.40771,0.59253,0.01074,0.06055,0.22852,532.2026,0.3229,0.8103,0.1457,0.3458,3.3479,1.2795
hernquist3d,4096,0.05,mid,2001,50,0.23730,0.40771,0.59253,0.01099,0.05347,0.19922,491.7283,0.2591,0.7617,0.1457,0.3458,3.3479,1.2795
hernquist3d,4096,0.05,mid,2001,100,0.23730,0.40771,0.59253,0.01123,0.04980,0.15820,337.1258,0.3123,0.7128,0.1457,0.3458,3.3479,1.2795
hernquist3d,4096,0.05,mid,2001,300,0.23730,0.40771,0.59253,0.01074,0.04785,0.15259,252.4081,0.4617,0.6443,0.1457,0.3458,3.3479,1.2795
hernquist3d,4096,0.05,mid,2001,600,0.23730,0.40771,0.59253,0.00708,0.04102,0.15796,299.2970,0.5891,0.6453,0.1457,0.3458,3.3479,1.2795
hernquist3d,4096,0.05,outer,2001,0,0.19629,0.35498,0.54395,0.01685,0.08813,0.23267,501.4692,0.2992,0.8109,0.1457,0.4740,2.4664,1.0286
hernquist3d,4096,0.05,outer,2001,5,0.19629,0.35498,0.54395,0.01782,0.08179,0.23193,508.6342,0.2919,0.8082,0.1457,0.4740,2.4664,1.0286
hernquist3d,4096,0.05,outer,2001,10,0.19629,0.35498,0.54395,0.01611,0.07690,0.23169,505.5327,0.3153,0.8129,0.1457,0.4740,2.4664,1.0286
hernquist3d,4096,0.05,outer,2001,20,0.19629,0.35498,0.54395,0.01099,0.06006,0.22388,503.2305,0.3356,0.8096,0.1457,0.4740,2.4664,1.0286
hernquist3d,4096,0.05,outer,2001,50,0.19629,0.35498,0.54395,0.00659,0.04102,0.17090,419.0324,0.3588,0.7779,0.1457,0.4740,2.4664,1.0286
hernquist3d,4096,0.05,outer,2001,100,0.19629,0.35498,0.54395,0.00732,0.03540,0.13330,283.3679,0.4429,0.7520,0.1457,0.4740,2.4664,1.0286
hernquist3d,4096,0.05,outer,2001,300,0.19629,0.35498,0.54395,0.00854,0.04272,0.15039,256.8907,0.5656,0.6946,0.1457,0.4740,2.4664,1.0286
hernquist3d,4096,0.05,outer,2001,600,0.19629,0.35498,0.54395,0.00659,0.04297,0.14917,264.5639,0.6382,0.6655,0.1457,0.4740,2.4664,1.0286
hernquist3d,4096,0.05,tan,2001,0,0.15161,0.27759,0.44995,0.01685,0.08813,0.23267,501.4692,-1.9777,0.4766,0.1686,0.5535,3.8853,1.5355
hernquist3d,4096,0.05,tan,2001,5,0.15161,0.27759,0.44995,0.01440,0.08130,0.23071,506.9365,-1.7257,0.4935,0.1686,0.5535,3.8853,1.5355
hernquist3d,4096,0.05,tan,2001,10,0.15161,0.27759,0.44995,0.00684,0.06982,0.22827,504.2053,-1.3743,0.5188,0.1686,0.5535,3.8853,1.5355
hernquist3d,4096,0.05,tan,2001,20,0.15161,0.27759,0.44995,0.00293,0.04297,0.21338,486.1358,-1.0548,0.5392,0.1686,0.5535,3.8853,1.5355
hernquist3d,4096,0.05,tan,2001,50,0.15161,0.27759,0.44995,0.00391,0.02783,0.14185,364.6656,-0.7697,0.5363,0.1686,0.5535,3.8853,1.5355
hernquist3d,4096,0.05,tan,2001,100,0.15161,0.27759,0.44995,0.00244,0.01855,0.10571,235.9523,-0.4621,0.5285,0.1686,0.5535,3.8853,1.5355
hernquist3d,4096,0.05,tan,2001,300,0.15161,0.27759,0.44995,0.00293,0.02759,0.13550,215.5179,0.1658,0.5635,0.1686,0.5535,3.8853,1.5355
hernquist3d,4096,0.05,tan,2001,600,0.15161,0.27759,0.44995,0.00391,0.03027,0.13599,249.2947,0.3951,0.5861,0.1686,0.5535,3.8853,1.5355
hernquist3d,4096,0.05,sham,2001,0,0.18896,0.34082,0.52002,0.01685,0.08813,0.23267,501.4692,0.0090,0.7278,0.1447,0.4711,3.3648,1.3267
hernquist3d,4096,0.05,sham,2001,5,0.18896,0.34082,0.52002,0.01782,0.08350,0.23145,504.5475,-0.0069,0.7235,0.1447,0.4711,3.3648,1.3267
hernquist3d,4096,0.05,sham,2001,10,0.18896,0.34082,0.52002,0.01489,0.08057,0.22876,506.5889,0.0223,0.7276,0.1447,0.4711,3.3648,1.3267
hernquist3d,4096,0.05,sham,2001,20,0.18896,0.34082,0.52002,0.01099,0.05981,0.22461,496.8618,0.0378,0.7218,0.1447,0.4711,3.3648,1.3267
hernquist3d,4096,0.05,sham,2001,50,0.18896,0.34082,0.52002,0.00757,0.04126,0.17310,414.8923,0.0409,0.6846,0.1447,0.4711,3.3648,1.3267
hernquist3d,4096,0.05,sham,2001,100,0.18896,0.34082,0.52002,0.00635,0.03442,0.13306,274.7646,0.1442,0.6543,0.1447,0.4711,3.3648,1.3267
hernquist3d,4096,0.05,sham,2001,300,0.18896,0.34082,0.52002,0.00732,0.04175,0.14966,245.9429,0.3955,0.6269,0.1447,0.4711,3.3648,1.3267
hernquist3d,4096,0.05,sham,2001,600,0.18896,0.34082,0.52002,0.00659,0.03394,0.14429,272.7392,0.5447,0.6278,0.1447,0.4711,3.3648,1.3267
hernquist3d,4096,0.05,orig,2005,0,0.19751,0.33691,0.51953,0.02588,0.10132,0.24438,539.6462,0.0117,0.7249,0.1366,0.4584,3.1470,1.2471
hernquist3d,4096,0.05,orig,2005,5,0.19751,0.33691,0.51953,0.02393,0.10107,0.24683,528.7350,0.0252,0.7272,0.1366,0.4584,3.1470,1.2471
hernquist3d,4096,0.05,orig,2005,10,0.19751,0.33691,0.51953,0.01929,0.09521,0.24463,535.4106,0.0360,0.7262,0.1366,0.4584,3.1470,1.2471
hernquist3d,4096,0.05,orig,2005,20,0.19751,0.33691,0.51953,0.01562,0.07837,0.22974,523.9442,0.0576,0.7201,0.1366,0.4584,3.1470,1.2471
hernquist3d,4096,0.05,orig,2005,50,0.19751,0.33691,0.51953,0.01001,0.05005,0.18433,430.9913,0.0899,0.6887,0.1366,0.4584,3.1470,1.2471
hernquist3d,4096,0.05,orig,2005,100,0.19751,0.33691,0.51953,0.01074,0.04468,0.14258,295.4925,0.1701,0.6560,0.1366,0.4584,3.1470,1.2471
hernquist3d,4096,0.05,orig,2005,300,0.19751,0.33691,0.51953,0.00806,0.05176,0.16455,283.5456,0.3566,0.6194,0.1366,0.4584,3.1470,1.2471
hernquist3d,4096,0.05,orig,2005,600,0.19751,0.33691,0.51953,0.00732,0.04028,0.15283,307.2709,0.5142,0.6227,0.1366,0.4584,3.1470,1.2471
hernquist3d,4096,0.05,full,2005,0,0.31958,0.47388,0.63403,0.02588,0.10132,0.24438,539.6462,0.6520,0.9603,0.0999,0.3313,2.3340,0.9216
hernquist3d,4096,0.05,full,2005,5,0.31958,0.47388,0.63403,0.02954,0.10010,0.24707,532.1557,0.6429,0.9554,0.0999,0.3313,2.3340,0.9216
hernquist3d,4096,0.05,full,2005,10,0.31958,0.47388,0.63403,0.03540,0.10303,0.24658,544.8614,0.6196,0.9426,0.0999,0.3313,2.3340,0.9216
hernquist3d,4096,0.05,full,2005,20,0.31958,0.47388,0.63403,0.03784,0.10767,0.24048,520.6551,0.5854,0.9202,0.0999,0.3313,2.3340,0.9216
hernquist3d,4096,0.05,full,2005,50,0.31958,0.47388,0.63403,0.01733,0.06714,0.21851,491.7686,0.5671,0.8712,0.0999,0.3313,2.3340,0.9216
hernquist3d,4096,0.05,full,2005,100,0.31958,0.47388,0.63403,0.01758,0.07349,0.16724,319.7836,0.5872,0.8159,0.0999,0.3313,2.3340,0.9216
hernquist3d,4096,0.05,full,2005,300,0.31958,0.47388,0.63403,0.01514,0.07202,0.17188,275.4783,0.6343,0.7218,0.0999,0.3313,2.3340,0.9216
hernquist3d,4096,0.05,full,2005,600,0.31958,0.47388,0.63403,0.01050,0.06396,0.17310,315.0303,0.6741,0.6879,0.0999,0.3313,2.3340,0.9216
hernquist3d,4096,0.05,inner-med,2005,0,0.25708,0.38892,0.53540,0.02588,0.10132,0.24438,539.6462,0.3210,0.8145,0.0998,0.4584,3.1476,1.2351
hernquist3d,4096,0.05,inner-med,2005,5,0.25708,0.38892,0.53540,0.02979,0.10010,0.24731,526.6413,0.3043,0.8087,0.0998,0.4584,3.1476,1.2351
hernquist3d,4096,0.05,inner-med,2005,10,0.25708,0.38892,0.53540,0.03540,0.10303,0.24536,532.4848,0.2600,0.7931,0.0998,0.4584,3.1476,1.2351
hernquist3d,4096,0.05,inner-med,2005,20,0.25708,0.38892,0.53540,0.03760,0.10718,0.23657,505.6708,0.1917,0.7638,0.0998,0.4584,3.1476,1.2351
hernquist3d,4096,0.05,inner-med,2005,50,0.25708,0.38892,0.53540,0.01221,0.05591,0.19092,429.1593,0.1902,0.7138,0.0998,0.4584,3.1476,1.2351
hernquist3d,4096,0.05,inner-med,2005,100,0.25708,0.38892,0.53540,0.01221,0.06128,0.14526,275.4098,0.2268,0.6700,0.0998,0.4584,3.1476,1.2351
hernquist3d,4096,0.05,inner-med,2005,300,0.25708,0.38892,0.53540,0.01221,0.05786,0.16211,259.3509,0.4199,0.6347,0.0998,0.4584,3.1476,1.2351
hernquist3d,4096,0.05,inner-med,2005,600,0.25708,0.38892,0.53540,0.00586,0.04883,0.15796,308.9811,0.5422,0.6303,0.0998,0.4584,3.1476,1.2351
hernquist3d,4096,0.05,mid,2005,0,0.25024,0.40210,0.59253,0.02588,0.10132,0.24438,539.6462,0.3042,0.8087,0.1366,0.3312,3.1473,1.2048
hernquist3d,4096,0.05,mid,2005,5,0.25024,0.40210,0.59253,0.02393,0.10107,0.24683,534.0944,0.3136,0.8111,0.1366,0.3312,3.1473,1.2048
hernquist3d,4096,0.05,mid,2005,10,0.25024,0.40210,0.59253,0.01929,0.09546,0.24512,547.2309,0.3221,0.8111,0.1366,0.3312,3.1473,1.2048
hernquist3d,4096,0.05,mid,2005,20,0.25024,0.40210,0.59253,0.01489,0.07959,0.23364,538.9763,0.3363,0.8074,0.1366,0.3312,3.1473,1.2048
hernquist3d,4096,0.05,mid,2005,50,0.25024,0.40210,0.59253,0.01562,0.06323,0.21289,490.5950,0.3093,0.7688,0.1366,0.3312,3.1473,1.2048
hernquist3d,4096,0.05,mid,2005,100,0.25024,0.40210,0.59253,0.01636,0.05981,0.16772,341.6855,0.3515,0.7195,0.1366,0.3312,3.1473,1.2048
hernquist3d,4096,0.05,mid,2005,300,0.25024,0.40210,0.59253,0.01001,0.05322,0.16455,297.8551,0.4440,0.6428,0.1366,0.3312,3.1473,1.2048
hernquist3d,4096,0.05,mid,2005,600,0.25024,0.40210,0.59253,0.01270,0.05493,0.16846,337.9096,0.5463,0.6394,0.1366,0.3312,3.1473,1.2048
hernquist3d,4096,0.05,outer,2005,0,0.20703,0.35620,0.54468,0.02588,0.10132,0.24438,539.6462,0.3075,0.8099,0.1366,0.4584,2.3321,0.9756
hernquist3d,4096,0.05,outer,2005,5,0.20703,0.35620,0.54468,0.02393,0.10107,0.24683,528.9135,0.3167,0.8119,0.1366,0.4584,2.3321,0.9756
hernquist3d,4096,0.05,outer,2005,10,0.20703,0.35620,0.54468,0.01929,0.09521,0.24463,535.3575,0.3258,0.8111,0.1366,0.4584,2.3321,0.9756
hernquist3d,4096,0.05,outer,2005,20,0.20703,0.35620,0.54468,0.01538,0.07861,0.22998,524.6614,0.3464,0.8058,0.1366,0.4584,2.3321,0.9756
hernquist3d,4096,0.05,outer,2005,50,0.20703,0.35620,0.54468,0.01001,0.05005,0.18506,430.7601,0.3876,0.7783,0.1366,0.4584,2.3321,0.9756
hernquist3d,4096,0.05,outer,2005,100,0.20703,0.35620,0.54468,0.01099,0.04517,0.14355,299.2603,0.4496,0.7476,0.1366,0.4584,2.3321,0.9756
hernquist3d,4096,0.05,outer,2005,300,0.20703,0.35620,0.54468,0.00854,0.05640,0.16870,297.9041,0.5438,0.6901,0.1366,0.4584,2.3321,0.9756
hernquist3d,4096,0.05,outer,2005,600,0.20703,0.35620,0.54468,0.00928,0.05005,0.15674,311.5370,0.6150,0.6653,0.1366,0.4584,2.3321,0.9756
hernquist3d,4096,0.05,tan,2005,0,0.15967,0.27612,0.45044,0.02588,0.10132,0.24438,539.6462,-1.9256,0.4778,0.1591,0.5389,3.6452,1.4475
hernquist3d,4096,0.05,tan,2005,5,0.15967,0.27612,0.45044,0.01709,0.09741,0.24316,532.9744,-1.5984,0.5008,0.1591,0.5389,3.6452,1.4475
hernquist3d,4096,0.05,tan,2005,10,0.15967,0.27612,0.45044,0.01050,0.08813,0.24097,533.0919,-1.2958,0.5227,0.1591,0.5389,3.6452,1.4475
hernquist3d,4096,0.05,tan,2005,20,0.15967,0.27612,0.45044,0.00635,0.05981,0.22607,520.4623,-0.9642,0.5445,0.1591,0.5389,3.6452,1.4475
hernquist3d,4096,0.05,tan,2005,50,0.15967,0.27612,0.45044,0.00684,0.03857,0.16016,382.5719,-0.6944,0.5404,0.1591,0.5389,3.6452,1.4475
hernquist3d,4096,0.05,tan,2005,100,0.15967,0.27612,0.45044,0.00464,0.02808,0.12524,269.9240,-0.4481,0.5284,0.1591,0.5389,3.6452,1.4475
hernquist3d,4096,0.05,tan,2005,300,0.15967,0.27612,0.45044,0.00830,0.04663,0.15894,268.0819,0.0924,0.5543,0.1591,0.5389,3.6452,1.4475
hernquist3d,4096,0.05,tan,2005,600,0.15967,0.27612,0.45044,0.00342,0.02856,0.13940,279.8785,0.3741,0.5795,0.1591,0.5389,3.6452,1.4475
hernquist3d,4096,0.05,sham,2005,0,0.19556,0.33545,0.51880,0.02588,0.10132,0.24438,539.6462,-0.0168,0.7181,0.1379,0.4587,3.1678,1.2546
hernquist3d,4096,0.05,sham,2005,5,0.19556,0.33545,0.51880,0.02124,0.09790,0.24634,529.4688,-0.0022,0.7207,0.1379,0.4587,3.1678,1.2546
hernquist3d,4096,0.05,sham,2005,10,0.19556,0.33545,0.51880,0.01880,0.09302,0.24731,538.3575,0.0165,0.7215,0.1379,0.4587,3.1678,1.2546
hernquist3d,4096,0.05,sham,2005,20,0.19556,0.33545,0.51880,0.01538,0.07715,0.23413,522.6677,0.0406,0.7160,0.1379,0.4587,3.1678,1.2546
hernquist3d,4096,0.05,sham,2005,50,0.19556,0.33545,0.51880,0.00879,0.05151,0.18506,430.4692,0.0715,0.6846,0.1379,0.4587,3.1678,1.2546
hernquist3d,4096,0.05,sham,2005,100,0.19556,0.33545,0.51880,0.00806,0.04590,0.14429,295.0049,0.1531,0.6517,0.1379,0.4587,3.1678,1.2546
hernquist3d,4096,0.05,sham,2005,300,0.19556,0.33545,0.51880,0.00708,0.05591,0.16211,275.9838,0.3537,0.6167,0.1379,0.4587,3.1678,1.2546
hernquist3d,4096,0.05,sham,2005,600,0.19556,0.33545,0.51880,0.00806,0.04370,0.16016,312.2679,0.5135,0.6248,0.1379,0.4587,3.1678,1.2546
hernquist3d,4096,0.05,orig,2006,0,0.19946,0.34229,0.52148,0.03027,0.10156,0.23877,517.9330,-0.0146,0.7302,0.1385,0.4543,3.1062,1.2328
hernquist3d,4096,0.05,orig,2006,5,0.19946,0.34229,0.52148,0.02441,0.10181,0.23511,522.2591,0.0232,0.7372,0.1385,0.4543,3.1062,1.2328
hernquist3d,4096,0.05,orig,2006,10,0.19946,0.34229,0.52148,0.01709,0.09204,0.23267,530.0732,0.0640,0.7430,0.1385,0.4543,3.1062,1.2328
hernquist3d,4096,0.05,orig,2006,20,0.19946,0.34229,0.52148,0.01392,0.07104,0.22290,512.0802,0.1001,0.7404,0.1385,0.4543,3.1062,1.2328
hernquist3d,4096,0.05,orig,2006,50,0.19946,0.34229,0.52148,0.00659,0.04395,0.17896,413.6545,0.1023,0.7008,0.1385,0.4543,3.1062,1.2328
hernquist3d,4096,0.05,orig,2006,100,0.19946,0.34229,0.52148,0.01050,0.04004,0.13623,285.0218,0.1869,0.6663,0.1385,0.4543,3.1062,1.2328
hernquist3d,4096,0.05,orig,2006,300,0.19946,0.34229,0.52148,0.00708,0.04175,0.14551,235.7739,0.4356,0.6331,0.1385,0.4543,3.1062,1.2328
hernquist3d,4096,0.05,orig,2006,600,0.19946,0.34229,0.52148,0.00586,0.03833,0.14185,302.6466,0.5559,0.6379,0.1385,0.4543,3.1062,1.2328
hernquist3d,4096,0.05,full,2006,0,0.32593,0.47607,0.63428,0.03027,0.10156,0.23877,517.9330,0.6450,0.9718,0.1021,0.3276,2.2897,0.9063
hernquist3d,4096,0.05,full,2006,5,0.32593,0.47607,0.63428,0.02832,0.10449,0.23584,523.3763,0.6325,0.9641,0.1021,0.3276,2.2897,0.9063
hernquist3d,4096,0.05,full,2006,10,0.32593,0.47607,0.63428,0.03052,0.10034,0.23315,524.2883,0.6228,0.9571,0.1021,0.3276,2.2897,0.9063
hernquist3d,4096,0.05,full,2006,20,0.32593,0.47607,0.63428,0.02881,0.09424,0.23438,522.5237,0.6096,0.9433,0.1021,0.3276,2.2897,0.9063
hernquist3d,4096,0.05,full,2006,50,0.32593,0.47607,0.63428,0.01172,0.06323,0.21655,478.6909,0.5777,0.8889,0.1021,0.3276,2.2897,0.9063
hernquist3d,4096,0.05,full,2006,100,0.32593,0.47607,0.63428,0.01636,0.07007,0.16333,334.0662,0.5642,0.8127,0.1021,0.3276,2.2897,0.9063
hernquist3d,4096,0.05,full,2006,300,0.32593,0.47607,0.63428,0.01147,0.05688,0.16235,253.7916,0.6603,0.7202,0.1021,0.3276,2.2897,0.9063
hernquist3d,4096,0.05,full,2006,600,0.32593,0.47607,0.63428,0.00684,0.04028,0.15332,337.8295,0.6972,0.6993,0.1021,0.3276,2.2897,0.9063
hernquist3d,4096,0.05,inner-med,2006,0,0.26562,0.39185,0.53613,0.03027,0.10156,0.23877,517.9330,0.3047,0.8219,0.1021,0.4543,3.1060,1.2206
hernquist3d,4096,0.05,inner-med,2006,5,0.26562,0.39185,0.53613,0.02832,0.10449,0.23584,519.7201,0.2792,0.8122,0.1021,0.4543,3.1060,1.2206
hernquist3d,4096,0.05,inner-med,2006,10,0.26562,0.39185,0.53613,0.03076,0.10034,0.23291,517.3818,0.2584,0.8029,0.1021,0.4543,3.1060,1.2206
hernquist3d,4096,0.05,inner-med,2006,20,0.26562,0.39185,0.53613,0.02905,0.09546,0.22827,493.1036,0.2245,0.7820,0.1021,0.4543,3.1060,1.2206
hernquist3d,4096,0.05,inner-med,2006,50,0.26562,0.39185,0.53613,0.01001,0.04907,0.18726,420.3849,0.1928,0.7242,0.1021,0.4543,3.1060,1.2206
hernquist3d,4096,0.05,inner-med,2006,100,0.26562,0.39185,0.53613,0.01294,0.05249,0.14038,274.9906,0.2386,0.6796,0.1021,0.4543,3.1060,1.2206
hernquist3d,4096,0.05,inner-med,2006,300,0.26562,0.39185,0.53613,0.00928,0.05542,0.14893,227.3340,0.4820,0.6462,0.1021,0.4543,3.1060,1.2206
hernquist3d,4096,0.05,inner-med,2006,600,0.26562,0.39185,0.53613,0.00439,0.04102,0.14819,316.2636,0.5924,0.6518,0.1021,0.4543,3.1060,1.2206
hernquist3d,4096,0.05,mid,2006,0,0.24951,0.41064,0.59277,0.03027,0.10156,0.23877,517.9330,0.2824,0.8144,0.1385,0.3275,3.1063,1.1905
hernquist3d,4096,0.05,mid,2006,5,0.24951,0.41064,0.59277,0.02441,0.10181,0.23511,526.7396,0.3087,0.8214,0.1385,0.3275,3.1063,1.1905
hernquist3d,4096,0.05,mid,2006,10,0.24951,0.41064,0.59277,0.01733,0.09204,0.23291,536.4639,0.3382,0.8278,0.1385,0.3275,3.1063,1.1905
hernquist3d,4096,0.05,mid,2006,20,0.24951,0.41064,0.59277,0.01367,0.07104,0.22876,541.5489,0.3672,0.8294,0.1385,0.3275,3.1063,1.1905
hernquist3d,4096,0.05,mid,2006,50,0.24951,0.41064,0.59277,0.00854,0.05908,0.20874,470.3569,0.3275,0.7851,0.1385,0.3275,3.1063,1.1905
hernquist3d,4096,0.05,mid,2006,100,0.24951,0.41064,0.59277,0.01636,0.05737,0.16211,343.0112,0.3293,0.7178,0.1385,0.3275,3.1063,1.1905
hernquist3d,4096,0.05,mid,2006,300,0.24951,0.41064,0.59277,0.00781,0.05054,0.15503,249.6683,0.4953,0.6492,0.1385,0.3275,3.1063,1.1905
hernquist3d,4096,0.05,mid,2006,600,0.24951,0.41064,0.59277,0.00415,0.03687,0.14380,321.8256,0.5998,0.6547,0.1385,0.3275,3.1063,1.1905
hernquist3d,4096,0.05,outer,2006,0,0.20898,0.35840,0.54736,0.03027,0.10156,0.23877,517.9330,0.2984,0.8198,0.1385,0.4543,2.2894,0.9606
hernquist3d,4096,0.05,outer,2006,5,0.20898,0.35840,0.54736,0.02441,0.10181,0.23511,522.3198,0.3239,0.8261,0.1385,0.4543,2.2894,0.9606
hernquist3d,4096,0.05,outer,2006,10,0.20898,0.35840,0.54736,0.01733,0.09229,0.23267,529.3821,0.3530,0.8314,0.1385,0.4543,2.2894,0.9606
hernquist3d,4096,0.05,outer,2006,20,0.20898,0.35840,0.54736,0.01392,0.07056,0.22217,511.9339,0.3831,0.8295,0.1385,0.4543,2.2894,0.9606
hernquist3d,4096,0.05,outer,2006,50,0.20898,0.35840,0.54736,0.00659,0.04468,0.17896,414.1287,0.4011,0.7939,0.1385,0.4543,2.2894,0.9606
hernquist3d,4096,0.05,outer,2006,100,0.20898,0.35840,0.54736,0.01025,0.04077,0.13867,292.5876,0.4481,0.7552,0.1385,0.4543,2.2894,0.9606
